country_code,country_name,year,gdp_usd_bn,gdp_per_capita,gdp_growth_rate,internet_penetration,unemployment_rate,population_mn,rd_expenditure_pct_gdp,ease_of_doing_business_rank,startup_count,total_funding_usd_mn,num_deals,avg_deal_size_usd_mn,num_unicorns,cumulative_unicorns,top_sector,funding_per_startup,pandemic_period,is_partial,startup_density,funding_intensity,unicorn_rate,startup_growth_yoy,funding_growth_yoy,is_pandemic,is_post_pandemic,innovation_score,digital_readiness,investment_efficiency,economic_stability,startup_momentum,funding_momentum,gdp_per_startup,unicorn_pipeline,strong_recovery,high_innovation,funding_per_deal,year_idx,sector_AI/ML,sector_AgriTech,sector_BioTech,sector_CleanTech,sector_CyberSecurity,sector_EV/CleanTech,sector_EdTech,sector_FinTech,sector_HealthTech,sector_Mobility,sector_SaaS,sector_Web3,sector_eCommerce,period_enc,period_during,period_post,period_pre,gdp_usd_bn_scaled,gdp_per_capita_scaled,gdp_growth_rate_scaled,internet_penetration_scaled,unemployment_rate_scaled,population_mn_scaled,rd_expenditure_pct_gdp_scaled,startup_count_scaled,total_funding_usd_mn_scaled,num_deals_scaled,num_unicorns_scaled,startup_density_scaled,funding_intensity_scaled,startup_growth_yoy_scaled,funding_growth_yoy_scaled,innovation_score_scaled,digital_readiness_scaled,investment_efficiency_scaled,economic_stability_scaled,startup_momentum_scaled,funding_momentum_scaled,funding_per_deal_scaled
IN,India,2022,3.39,2389,6.99,68.2,7.5,1406.6,0.64,63,14500,23250.0,2050,11.71,22,102,SaaS,1.6552,post,0,10.31,7079.646,1.5172,7.41,-42.86,0,1,0.3828,0.3358,0.946237,0.7555,18.7533,10.0992,233776.98,7.034,0,0,11.3359,7,False,False,False,False,False,False,False,False,False,False,True,False,False,2,False,True,False,-0.10181976070483999,-1.6297056729776485,1.446768394601298,-0.909679532423503,0.8692988404682022,2.5329616615823562,-1.3178347114277171,0.2559979120818414,0.08477155297780578,0.06861931823882521,0.8806564049718274,-0.7675316239031007,0.2878437963081432,-0.07930156169811149,-1.3858928322509492,-1.250876018434022,-1.4193854888746353,0.4193908037577081,0.4923357560427783,1.636212129916429,-0.20060486638066627,1.2315441728810526
IN,India,2023,3.73,2601,8.15,77.0,7.8,1428.6,0.65,63,14000,9600.0,1800,5.33,2,104,AI/ML,0.6857,post,0,9.8,2573.7265,0.1429,-3.45,-60.0,0,1,0.4241,0.3947,0.208333,0.7804,15.3567,-0.2442,266409.54,7.428,0,0,5.3304,8,True,False,False,False,False,False,False,False,False,False,False,False,False,2,False,True,False,-0.04601462063931956,-1.6203499132737331,1.8130495327991587,-0.36392142734259075,0.9951625721962236,2.5817349926782938,-1.3102684859544662,0.22872153275787763,-0.24579815009955602,-0.02877751877691831,-0.4776825230052843,-0.7705775533757183,-0.4632131605111623,-1.1406953995604359,-1.8222030930454218,-1.0377699233868924,-1.110906160867644,-1.3610154268423507,0.6724127321111498,1.0406566557526955,-0.686307005249495,-0.4434444688943938
IN,India,2024,3.94,2731,6.8,82.0,7.6,1441.7,0.67,63,13500,7800.0,1650,4.73,3,107,AI/ML,0.5778,post,1,9.36,1979.6954,0.2222,-3.57,-18.75,0,1,0.4485,0.429,0.384615,0.7462,0.13,-40.5367,291830.23,7.9253,0,0,4.7244,9,True,False,False,False,False,False,False,False,False,False,False,False,False,2,False,True,False,-0.01154674001061576,-1.6146128908137851,1.3867740702413036,-0.0538315949102542,0.9112534177108759,2.6107772943763297,-1.2951360350079641,0.20144515343391386,-0.28938975929657074,-0.08721562098636441,-0.4097655766064287,-0.7732054140971926,-0.5622276214268588,-1.152423508266097,-0.772156520246589,-0.9118670488312033,-0.9312653976988868,-0.9356842575538801,0.4250780902823025,-1.6291733326029894,-2.578349605397636,-0.6124633877048044
KR,South Korea,2015,1.38,27222,2.8,89.9,3.6,51.0,4.22,4,2200,2100.0,630,3.33,3,7,eCommerce,0.9545,pre,0,43.14,1521.7391,1.3636,13.64,14.29,0,0,0.8542,0.7257,1.428571,0.7624,13.64,14.29,626987.73,3.1804,0,1,3.3281,0,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,False,True,-0.431726618151005,-0.5338019903015683,0.12373566266247275,0.43611034033283796,-0.7669296719960779,-0.4723623217655042,1.3908740079961672,-0.41500101928766775,-0.42742985508711745,-0.48459471601059795,-0.4097655766064287,-0.5714573796167534,-0.6385608237919319,0.5295827486041244,0.06889896497216096,1.181526238350889,0.6226533904110336,1.5831606963592508,0.542236604832809,0.7396526863430268,-0.0038145920442307665,-1.0019041737361183
KR,South Korea,2016,1.41,27540,2.9,92.8,3.7,51.2,4.24,4,2500,2400.0,680,3.53,2,9,eCommerce,0.96,pre,0,48.83,1702.1277,0.8,13.64,14.29,0,0,0.869,0.7465,0.833333,0.762,13.64,14.29,563774.49,3.5986,0,1,3.5242,1,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,False,True,-0.42680263520404726,-0.5197683507456953,0.15531162285194355,0.6159624431435926,-0.724975094753404,-0.4719189278464503,1.4060064589426697,-0.3986351916932894,-0.420164586887615,-0.46511534860744924,-0.4776825230052843,-0.5374743625595094,-0.6084932398147004,0.5295827486041244,0.06889896497216096,1.25789355570434,0.7315900631197845,0.14697733932375864,0.5393438020044018,0.7396526863430268,-0.0038145920442307665,-0.9472100978636405
KR,South Korea,2017,1.53,29743,3.16,95.1,3.7,51.4,4.55,4,2900,3100.0,740,4.19,3,12,FinTech,1.069,pre,0,56.42,2026.1438,1.0345,16.0,29.17,0,0,0.9018,0.7832,0.967742,0.7699,14.4267,19.25,527404.34,4.1365,0,1,4.1835,2,False,False,False,False,False,False,False,True,False,False,False,False,False,0,False,False,True,-0.4071067034162165,-0.4225478855205753,0.2374091193445676,0.7586037660624673,-0.724975094753404,-0.4714755339273962,1.6405594486134527,-0.37681408823411844,-0.40321229442210926,-0.44174010772367084,-0.4097655766064287,-0.49214376511408214,-0.5544854959953845,0.7602355531487914,0.44767940141450363,1.427140042811988,0.9238004423703204,0.4712778188559516,0.5964766578654515,0.8775916522279144,0.22909553506961872,-0.7633253236529083
KR,South Korea,2018,1.72,33423,2.91,95.9,3.8,51.6,4.81,5,3400,3900.0,820,4.76,4,16,FinTech,1.1471,pre,0,65.89,2267.4419,1.1765,17.24,25.81,0,0,0.9223,0.8105,1.025641,0.7588,15.6267,23.09,505733.61,4.7045,0,1,4.7503,3,False,False,False,False,False,False,False,True,False,False,False,False,False,0,False,False,True,-0.3759214780854846,-0.2601460189620453,0.1584692188708907,0.8082181392516419,-0.6830205175107303,-0.4710321400083423,1.8372813109179806,-0.3495377089101546,-0.3838382458901027,-0.4105731198786329,-0.3418486302075731,-0.435585035495084,-0.5142653773997726,0.8814260097739554,0.3621483351210713,1.5329190972542674,1.0667798253005558,0.6109758559251541,0.5162013793771414,1.0879981083889223,0.4094130528351796,-0.6052396418348545
KR,South Korea,2019,1.65,31937,2.24,96.2,3.8,51.7,4.63,5,3900,4800.0,900,5.33,5,21,AI/ML,1.2308,pre,0,75.44,2909.0909,1.2821,14.71,23.08,0,0,0.9107,0.7995,1.041666,0.7384,15.9833,26.02,422968.47,5.3832,0,1,5.3274,4,True,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,True,-0.38741077162838583,-0.3257245987734517,-0.053089714398563415,0.8268235291975818,-0.6830205175107303,-0.4708104430488153,1.7010892523994614,-0.32226132958619086,-0.36204244129159535,-0.37940613203359497,-0.2739316838087175,-0.378548513017636,-0.407313856120675,0.6341583845629353,0.29265434375765764,1.4730636323015627,1.0091690849257355,0.6496407904496531,0.3686684351283546,1.1505238936114353,0.546999075505256,-0.4442811962152375
KR,South Korea,2020,1.64,31638,-0.71,96.5,4.0,51.8,4.81,5,3700,4400.0,860,5.12,5,26,BioTech,1.1892,during,0,71.43,2682.9268,1.3514,-5.13,-8.33,1,0,0.925,0.8105,1.136363,0.6417,8.94,13.52,443123.48,7.0251,0,1,5.1103,5,False,False,True,False,False,False,False,False,False,False,False,False,False,1,True,False,False,-0.3890520992773718,-0.33891975043133227,-0.984580539987951,0.8454289191435219,-0.5991113630253826,-0.4705887460892883,1.8372813109179806,-0.33317188131577635,-0.3717294655575986,-0.3949896259561139,-0.2739316838087175,-0.4024978800474335,-0.4450114050200233,-1.3048889214396906,-0.5069083920389809,1.5468509727173971,1.0667798253005558,0.8781246160138645,-0.3306666486391749,-0.08443926695425509,-0.039972010971179146,-0.5048323633336206
KR,South Korea,2021,1.8,34758,4.15,96.9,3.7,51.7,4.93,19,4800,6987.5,1100,11.36,13,39,FinTech,2.6042,during,0,92.84,4042.6792000000005,2.0746249999999997,29.73,77.9125,1,0,0.9083,0.8264,1.860465,0.8,13.1033,30.8875,374921.89,8.1233,0,1,6.3465,6,False,False,False,False,False,False,False,True,False,False,False,False,False,1,True,False,False,-0.3627908568935974,-0.2012312113925786,0.5500111252203282,0.8702361057381092,-0.724975094753404,-0.4708104430488153,1.9280760165969935,-0.27316384680305605,-0.30906652733688994,-0.30148866242100014,0.26940388738212717,-0.27462856630479876,-0.2183647683964113,2.1021266575548427,1.6884526153453423,1.4606797430010032,1.1500535318423413,2.625229540760124,0.8141600707031212,0.645548398825016,0.7755656165791798,-0.160044925324661
KR,South Korea,2022,1.67,32237,2.61,97.2,2.9,51.6,4.96,19,5200,6800.0,1150,5.91,5,44,AI/ML,1.3077,post,0,100.78,4042.6792000000005,0.9615,8.33,-45.6,0,1,0.9119,0.8245,0.735294,0.7807,10.9767,7.9942,321092.1,8.4599,0,1,5.9079,7,True,False,False,False,False,False,False,False,False,False,False,False,False,2,False,True,False,-0.38412811633041405,-0.31248531617357156,0.06374133830247831,0.8888414956840491,-1.060611712694795,-0.4710321400083423,1.9507746930167469,-0.251342743343885,-0.313607319961579,-0.28200929501785144,-0.2739316838087175,-0.2272076251036535,-0.2183647683964113,0.010613938378623159,-1.4556413803592836,1.479255576951843,1.1401025857775995,-0.08957002515969602,0.6745823342324553,0.2726730907650159,-0.29945079734329794,-0.28237445963199775
KR,South Korea,2023,1.71,33393,1.4,97.6,2.8,51.7,4.96,19,5000,4700.0,1050,4.48,3,47,AI/ML,0.94,post,0,96.71,2748.538,0.6,-3.85,-30.88,0,1,0.9137,0.8297,0.638298,0.7474,11.4033,0.4775,341931.61,9.3981,0,1,4.4719,8,True,False,False,False,False,False,False,False,False,False,False,False,False,2,False,True,False,-0.37756280573447043,-0.2614699472220333,-0.31832777999011796,0.9136486822786356,-1.1025662899374689,-0.4708104430488153,1.9507746930167469,-0.2622532950734705,-0.36446419735809615,-0.32096802982414885,-0.4097655766064287,-0.2515153367772885,-0.43407518030378883,-1.1797890952459726,-1.080933851835676,1.4885434939272622,1.1673367539547872,-0.3236008513149726,0.43375649876752503,0.3474725859302543,-0.6524176426006916,-0.6828879372091422
KR,South Korea,2024,1.76,34180,2.3,98.0,3.0,51.7,4.97,19,4900,4200.0,1010,4.16,2,49,AI/ML,0.8571,post,1,94.78,2386.3636,0.4082,-2.0,-10.64,0,1,0.9163,0.8345,0.47619,0.7679,0.8267,-29.04,359110.39,9.998,0,1,4.1543,9,True,False,False,False,False,False,False,False,False,False,False,False,False,2,False,True,False,-0.369356167489541,-0.22673889586834772,-0.03414413828488108,0.9384558688732229,-1.018657135452121,-0.4708104430488153,1.9583409184899978,-0.2677085709382633,-0.3765729776906002,-0.3365515237466678,-0.4776825230052843,-0.2630420894873905,-0.49444323674639906,-0.9989807527003649,-0.5657110001157154,1.5019593740028685,1.1924759861183452,-0.7147331574552217,0.5820126437234135,-1.5070148509301775,-2.0384911662061453,-0.7714694695757863
NL,Netherlands,2015,0.75,44625,2.03,90.4,6.9,17.0,2.01,28,1400,1200.0,380,3.16,2,4,AgriTech,0.8571,pre,0,82.35,1600.0,1.4286,7.69,16.67,0,0,0.6513,0.6479,1.666665,0.6252,7.69,16.67,535331.91,2.8551,0,0,3.1496,0,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,False,True,-0.5351302600371164,0.23420879331747993,-0.11939923079645215,0.4671193235760716,0.6175713770121593,-0.5477392880046804,-0.2812618215923202,-0.4586432262060098,-0.44922565968562483,-0.5819915530263414,-0.4776825230052843,-0.33727915486903226,-0.6255161181792506,-0.0519359747182357,0.12948347026334217,0.13457159706608132,0.21518833576003332,2.1576311438273366,-0.4499947653109877,-0.3036126587886384,0.1079447028208826,-1.0516894493263136
NL,Netherlands,2016,0.78,45997,2.17,90.9,6.0,17.1,2.03,28,1500,1400.0,410,3.41,2,6,AgriTech,0.9333,pre,0,87.72,1794.8718,1.3333,7.14,16.67,0,0,0.655,0.6553,1.42857,0.6604,7.415,16.67,519653.56,3.9973,0,0,3.4063,1,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,False,True,-0.5302062770901587,0.29475644574093185,-0.07519288653119305,0.49812830681930526,0.23998018182809444,-0.5475175910451534,-0.26612937064581804,-0.453187950341217,-0.4443821475526232,-0.5703039325844522,-0.4776825230052843,-0.30520730924558764,-0.5930344413366216,-0.10568980628584888,0.12948347026334217,0.1536634264044442,0.25394465201218486,1.5831582835708247,-0.1954281164111214,-0.3518308049922028,0.1079447028208826,-0.9800934815727947
NL,Netherlands,2017,0.83,48966,2.91,93.2,4.9,17.1,2.06,28,1700,1800.0,450,4.0,2,8,FinTech,1.0588,pre,0,99.42,2168.6747,1.1765,13.33,28.57,0,0,0.6678,0.6785,1.11111,0.7209,9.3867,20.6367,487948.27,4.7031,0,1,3.9911,2,False,False,False,False,False,False,False,True,False,False,False,False,False,0,False,False,True,-0.5219996388452293,0.42578121253774587,0.1584692188708907,0.6407696297381799,-0.22152016784131776,-0.5475175910451534,-0.24343069422606464,-0.4422773986116315,-0.4346951232866199,-0.5547204386619333,-0.4776825230052843,-0.23533010369730056,-0.5307281199466742,0.49928513444783323,0.43240599671924784,0.21971083600742825,0.3754509408027145,0.8171944698954761,0.2421083113855237,-0.00611546364831985,0.29421175951896855,-0.8169874358296791
NL,Netherlands,2018,0.91,53090,2.35,93.6,3.8,17.2,2.09,32,1900,2500.0,490,5.1,3,11,FinTech,1.3158,pre,0,110.47,2747.2527,1.5789,11.76,38.89,0,0,0.664,0.6918,1.2,0.7418,10.7433,28.0433,478695.42,5.7864,0,0,5.0916,3,False,False,False,False,False,False,False,True,False,False,False,False,False,0,False,False,True,-0.508869017653342,0.6077772173440985,-0.018356158190145612,0.6655768163327663,-0.6830205175107303,-0.5472958940856265,-0.22073201780631158,-0.431366846882046,-0.4177428308211142,-0.5391369447394143,-0.4097655766064287,-0.16933496512391832,-0.434289417044281,0.34584237888210123,0.6951085574776467,0.20010301128154268,0.44510756325590595,1.0316672330706846,0.39325725916981946,0.23174903504169986,0.6420085634466776,-0.5100479636335458
NL,Netherlands,2019,0.91,52695,1.96,93.7,3.4,17.3,2.16,42,2100,3000.0,530,5.66,3,14,FinTech,1.4286,pre,0,121.39,3296.7033,1.4286,10.53,20.0,0,0,0.6501,0.6954,1.0,0.7437,11.8733,29.1533,433127.08,6.6635,0,0,5.6497,4,False,False,False,False,False,False,False,True,False,False,False,False,False,0,False,False,True,-0.508869017653342,0.5903454952542563,-0.14150240292908164,0.6717786129814136,-0.8508388264814257,-0.5470741971260994,-0.16776843949355383,-0.42045629515246047,-0.40563405048861007,-0.5235534508168954,-0.4097655766064287,-0.10411623994551703,-0.34270573572051527,0.22562926464907554,0.21425086632201154,0.12837965241580163,0.4639619873785746,0.5491095478975297,0.4069980726047555,0.4298817812599826,0.6941315959257852,-0.35438879104593823
NL,Netherlands,2020,0.91,52316,-3.83,93.7,3.8,17.4,2.27,42,2000,3200.0,510,6.27,2,16,HealthTech,1.6,during,0,114.94,3516.4835,1.0,-4.76,6.67,1,0,0.658,0.7005,0.625,0.5537,5.8433,21.8533,454772.61,7.996,0,0,6.2622,5,False,False,False,False,False,False,False,False,True,False,False,False,False,1,True,False,False,-0.508869017653342,0.5736198682364076,-1.9697504978994391,0.6717786129814136,-0.6830205175107303,-0.5468525001665725,-0.08453995928779211,-0.42591157101725324,-0.40079053835560846,-0.5313451977781548,-0.4776825230052843,-0.14263828915803428,-0.30607226985830044,-1.2687272529305689,-0.12507327465758702,0.1691432880301437,0.4906724215523548,-0.3556861118021358,-0.967083270888841,-0.6274106609490832,0.351340481423547,-0.18355696304036656
NL,Netherlands,2021,1.01,57779,4.87,93.9,3.2,17.5,2.29,42,2600,5600.0,660,11.52,5,21,CleanTech,2.9231,during,0,148.57,5188.446075,1.9231,28.035,73.20875000000001,1,0,0.6604,0.7148,0.892857,0.8392,11.2683,33.2929,388312.19,8.0738,0,0,8.472,6,False,False,False,True,False,False,False,False,False,False,False,False,False,1,True,False,False,-0.4924557411634832,0.8147072043802254,0.7773580385845177,0.6841822062787072,-0.9347479809667733,-0.5466308032070455,-0.06940750834128995,-0.3931799158284967,-0.34266839275958877,-0.47290709556870875,-0.2739316838087175,0.058213883712811394,-0.027385727967068268,1.9364671220873804,1.5687154864531605,0.18152717733070306,0.5655663840396208,0.2905961575849931,1.0976547478870624,0.323801859612141,0.8885176366920133,0.43277638149304126
NL,Netherlands,2022,1.01,57500,4.43,94.7,3.5,17.6,2.29,42,2800,4800.0,700,6.86,3,24,CleanTech,1.7143,post,0,159.09,4752.4752,1.0714,7.69,-36.84,0,1,0.6641,0.7194,0.625,0.8155,10.3217,14.3463,360585.51,8.5684,0,1,6.8474,7,False,False,False,True,False,False,False,False,False,False,False,False,False,2,False,True,False,-0.4924557411634832,0.8023946715623369,0.6384238137508462,0.7337965794678809,-0.8088842492387518,-0.5464091062475185,-0.06940750834128995,-0.38226936409891116,-0.36204244129159535,-0.4573236016461898,-0.4097655766064287,0.1210436445989636,-0.10005434946360185,-0.0519359747182357,-1.23264967180855,0.20061900666906593,0.589658148196364,-0.3556861118021358,0.9262561803039143,0.15782623344379906,-0.0011708742707408916,-0.02033935365447166
NL,Netherlands,2023,1.12,63570,0.1,95.0,3.6,17.9,2.37,42,2700,3500.0,660,5.3,2,26,AI/ML,1.2963,post,0,150.84,3125.0,0.7407,-3.57,-27.08,0,1,0.6712,0.739,0.571428,0.6802,10.7183,3.0963,414661.24,9.6261,0,1,5.295,8,True,False,False,False,False,False,False,False,False,False,False,False,False,2,False,True,False,-0.47440113702463826,1.070269489499912,-0.7288152624532378,0.7524019694138209,-0.7669296719960779,-0.5457440153689375,-0.008877704555281292,-0.38772463996370393,-0.393525270156106,-0.47290709556870875,-0.4776825230052843,0.07177125607132527,-0.37132563405066354,-1.152423508266097,-0.984202288765723,0.23725467918322132,0.692310012864225,-0.484944013352617,-0.05223437640494635,0.22736556720501214,-0.5294448520995325,-0.45331785128034857
NL,Netherlands,2024,1.17,65420,0.6,95.5,3.7,17.9,2.4,42,2650,3200.0,640,5.0,2,28,AI/ML,1.2075,post,1,148.04,2735.0427,0.7547,-1.85,-8.57,0,1,0.6756,0.7479,0.625,0.692,0.7567,-24.1633,441342.89,10.5621,0,1,4.9922,9,True,False,False,False,False,False,False,False,False,False,False,False,False,2,False,True,False,-0.4661944987797088,1.1519117321991732,-0.570935461505884,0.7834109526570545,-0.724975094753404,-0.5457440153689375,0.013820971864471785,-0.3904522778961003,-0.40079053835560846,-0.4806988425299682,-0.4776825230052843,0.05504850602558129,-0.4363246077401564,-0.9843206168182885,-0.513017753917083,0.259958476234247,0.7389223391674887,-0.3556861118021358,0.03310330703307642,-1.519288560872903,-1.809492614412575,-0.5377715288641641
SE,Sweden,2015,0.5,51845,4.55,90.6,7.4,9.8,3.26,8,1200,1500.0,420,3.57,3,9,FinTech,1.25,pre,0,122.45,3000.0,2.5,8.7,15.38,0,0,0.7807,0.7324,1.999999,0.6846,8.7,15.38,416319.73,7.4938,0,1,3.5629,0,False,False,False,False,False,False,False,True,False,False,False,False,False,0,False,False,True,-0.5761634512617638,0.5528341945545958,0.6763149659782112,0.47952291687336435,0.8273442632255285,-0.5637014690906236,0.6645163625640641,-0.4695537779355953,-0.4419603914861224,-0.5664080591038225,-0.4097655766064287,-0.09778548457105682,-0.39216091963497396,0.04677560688774463,0.09664565016854228,0.8022696285212519,0.6577435686393333,2.961895560974879,-0.020413545292463368,-0.12652055818645674,0.047369286696514454,-0.9364163154247579
SE,Sweden,2016,0.51,51435,2.11,91.1,6.9,9.9,3.27,9,1300,1800.0,450,4.0,3,12,FinTech,1.3846,pre,0,131.31,3529.4118,2.3077,8.33,20.0,0,0,0.7818,0.7353,1.666666,0.6276,8.515,17.69,392006.15,9.2237,0,1,3.9911,1,False,False,False,False,False,False,False,True,False,False,False,False,False,0,False,False,True,-0.5745221236127779,0.5347405083347596,-0.09413846264487552,0.510531900116598,0.6175713770121593,-0.5634797721310966,0.6720825880373154,-0.46409850207080255,-0.4346951232866199,-0.5547204386619333,-0.4097655766064287,-0.044869925497738564,-0.3039173512773433,0.010613938378623159,0.21425086632201154,0.8079455777840089,0.672931854738149,2.1576335566157625,-0.43263794834054176,-0.15895822017794528,0.15584154347735968,-0.8169874358296791
SE,Sweden,2017,0.54,53883,2.33,92.1,6.7,10.0,3.37,10,1500,2100.0,490,4.29,4,16,FinTech,1.4,pre,0,150.0,3888.8889,2.6667,15.38,16.67,0,0,0.7917,0.7526,1.904761,0.6412,10.8033,17.35,359760.16,10.6596,0,1,4.277,2,False,False,False,False,False,False,False,True,False,False,False,False,False,0,False,False,True,-0.5695981406658202,0.6427730543497817,-0.024671350228039773,0.5725498666030653,0.5336622225268115,-0.5632580751715697,0.7477448427698261,-0.453187950341217,-0.42742985508711745,-0.5391369447394143,-0.3418486302075731,0.06675443105760208,-0.2439988869611856,0.6996403248362094,0.12948347026334217,0.8590291211488167,0.7635378373276392,2.732106416872274,-0.3342826521746848,0.24226935784975034,0.13987592992520065,-0.7372473221532824
SE,Sweden,2018,0.55,53882,2.06,93.0,6.4,10.1,3.31,12,1700,2600.0,540,4.81,4,20,FinTech,1.5294,pre,0,168.32,4727.2727,2.3529,13.33,23.81,0,0,0.7876,0.7553,1.538461,0.6433,12.3467,20.16,323339.21,11.7578,0,1,4.8059,3,False,False,False,False,False,False,False,True,False,False,False,False,False,0,False,False,True,-0.5679568130168343,0.6427289234077821,-0.10992644273961084,0.6283660364408863,0.40779849079879,-0.5630363782120427,0.7023474899303197,-0.4422773986116315,-0.41532107475461333,-0.5196575773362656,-0.3418486302075731,0.17616899564261224,-0.10425515974311042,0.49928513444783323,0.3112369861368855,0.8378733102603608,0.7776786554196402,1.848302016477641,-0.3190954373255451,0.5128871282155003,0.2718270301651032,-0.5897322954885528
SE,Sweden,2019,0.53,51600,1.99,95.0,6.8,10.2,3.39,12,1900,3000.0,590,5.08,4,24,FinTech,1.5789,pre,0,186.27,5660.3774,2.1053,11.76,15.38,0,0,0.8026,0.7678,1.333333,0.6274,13.49,18.62,278800.63,12.6249,0,1,5.0761,4,False,False,False,False,False,False,False,True,False,False,False,False,False,0,False,False,True,-0.5712394683148061,0.5420221137646937,-0.1320296148722404,0.7524019694138209,0.5756167997694852,-0.5628146812525157,0.7628772937163283,-0.431366846882046,-0.40563405048861007,-0.5001782099331169,-0.3418486302075731,0.2833737682572921,0.05127686349338792,0.34584237888210123,0.09664565016854228,0.9152726183888582,0.8431454058455725,1.3533715522566463,-0.4340843497547462,0.7133518793229008,0.19951219231120643,-0.5143710547912377
SE,Sweden,2020,0.55,53141,-2.23,95.0,8.3,10.4,3.53,12,1800,3400.0,560,6.07,4,28,HealthTech,1.8889,during,0,173.08,6181.8182,2.2222,-5.26,13.33,1,0,0.8126,0.7787,1.17647,0.4472,6.61,17.5067,305385.9,15.5469,0,1,6.0606,5,False,False,False,False,False,False,False,False,True,False,False,False,False,1,True,False,False,-0.5679568130168343,0.6100278953860782,-1.4645351348679068,0.7524019694138209,1.2049354584095933,-0.5623712873334616,0.8688044503418432,-0.43682212274683874,-0.3959470262226068,-0.5118658303750061,-0.3418486302075731,0.20459767072037702,0.13819180735987815,-1.31759437253749,0.044461517459751784,0.9668721571411899,0.9002324122169847,0.9748943214100628,-1.7372920239523566,-0.4929784693335457,0.1472341994652691,-0.2397850390010576
SE,Sweden,2021,0.63,60476,5.09,95.0,8.8,10.4,3.58,10,2300,4912.5,710,10.0,8,36,CleanTech,3.087,during,0,221.15,9032.333524999998,3.4783,27.78,50.42375,1,0,0.8201,0.7974,1.628498,0.6528,11.4267,26.3779,273794.0,15.6454,0,1,6.9093,6,False,False,False,True,False,False,False,False,False,False,False,False,False,1,True,False,False,-0.5548261918249472,0.9337283549531481,0.8468251510013532,0.7524019694138209,1.4147083446229625,-0.5623712873334616,0.9066355777080987,-0.409545743422875,-0.35931796571678193,-0.45342772816556004,-0.07018084461215077,0.49169145454141633,0.6133222142305053,1.9115448910878503,0.9887079431508232,1.0055718112054388,0.9981706708541791,2.0655422479773176,-0.2503913701508648,0.3515755118253941,0.5638052316532493,-0.003074879934398475
SE,Sweden,2022,0.59,56472,2.86,95.6,8.5,10.5,3.52,14,2500,4200.0,750,5.6,3,39,CleanTech,1.68,post,0,238.1,7118.6441,1.2,8.7,-32.926249999999996,0,1,0.8108,0.7894,0.714286,0.5952,10.4067,10.2758,235905.64,15.5938,0,1,5.5925,7,False,False,False,True,False,False,False,False,False,False,False,False,False,2,False,True,False,-0.5613915024208908,0.7570280631867475,0.1426812387761552,0.7896127493057009,1.2888446128949407,-0.5621495903739346,0.8612382248685923,-0.3986351916932894,-0.3765729776906002,-0.4378442342430411,-0.4097655766064287,0.5929238164254732,0.29434408871410733,0.04677560688774463,-1.1330225257651212,0.95758424016577,0.9562719505815825,-0.14025788441028428,-0.6669549774415557,0.17273002408853727,-0.19231213887092719,-0.3703423919633565
SE,Sweden,2023,0.59,55849,-0.2,95.9,8.5,10.5,3.43,14,2400,3000.0,700,4.29,2,41,AI/ML,1.25,post,0,228.57,5084.7458,0.8333,-4.0,-28.57,0,1,0.8057,0.7851,0.666666,0.5021,10.8267,-3.6908,245730.95,17.0762,0,1,4.2796,8,True,False,False,False,False,False,False,False,False,False,False,False,False,2,False,True,False,-0.5613915024208908,0.7295344863209964,-0.8235431430216502,0.8082181392516419,1.2888446128949407,-0.5621495903739346,0.7931421956093326,-0.4040904675580822,-0.40563405048861007,-0.4573236016461898,-0.4776825230052843,0.5360067421626377,-0.0446707267254405,-1.194449231128049,-1.0221312437589414,0.931268475402081,0.9337513884350621,-0.25515486925001246,-1.3402548357534176,0.2463722837448901,-0.8481513689814695,-0.7365221584752178
SE,Sweden,2024,0.61,57890,0.5,96.2,8.6,10.5,3.45,14,2350,2800.0,680,4.12,1,42,CleanTech,1.1915,post,1,223.81,4590.1639,0.4255,-2.08,-6.67,0,1,0.8085,0.7926,0.357143,0.52,0.8733,-22.7221,259464.06,17.8647,0,1,4.1116,9,False,False,False,True,False,False,False,False,False,False,False,False,False,2,False,True,False,-0.558108847122919,0.819605738942181,-0.6025114216953548,0.8268235291975818,1.3307991901376144,-0.5621495903739346,0.8082746465558348,-0.4068181054904786,-0.4104775626216117,-0.46511534860744924,-0.5455994694041398,0.5075780670848731,-0.12710876777608737,-1.0067994918374723,-0.4646519723821065,0.9457163462527339,0.973031438690621,-1.0019683811892648,-1.2108019091821784,-1.4988440668825918,-1.7418171960261877,-0.7833788884424604
